PROPERTY_ID,ADDRESS,PROPERTY_TYPE,LOT_SIZE,LATITUDE,LONGITUDE,TOTAL_VALUE,LAND_VALUE,BUILDING_VALUE,GROSS_AREA,YEAR_BUILT,BUILDING_AGE,NEIGHBORHOOD,USE_CODE,TAX_STATUS,CONDO_FLAG,CORRIDOR_SEGMENT,SIZE_CATEGORY,DISTANCE_TO_RED_LINE,TRANSIT_ACCESSIBILITY,GENERAL_USE_CATEGORY,NEIGHBORHOOD_DENSITY,GEOCODING_CORRECTED,GEOCODING_METHOD,GEOCODING_CONFIDENCE,ORIGINAL_LAT,ORIGINAL_LON,GEOCODING_NOTE
210-62,91 Washington Ave,SNGL-FAM-RES,7518.0,42.38620874927522,-71.1244292515356,,,,,,,9.0,101,,False,Porter Square Area,Large,649.8796617008097,0.5475165662055115,Residential,591,False,original,1.0,42.38620874927522,-71.1244292515356,Original coordinates
77-37,10 Union St,TWO-FAM-RES,2531.0,42.36886170429551,-71.09562709693692,,,,,,,4.0,104,,False,Harvard Square Area,Small,959.1623198911552,0.3321762694730338,Residential,695,False,original,1.0,42.36886170429551,-71.09562709693692,Original coordinates
124-79,456 Franklin St,TWO-FAM-RES,3250.0,42.36697323282055,-71.10982885217597,,,,,,,7.0,104,,False,Central Square Area,Medium,777.8658616727439,0.45840524505715086,Residential,839,False,original,1.0,42.36697323282055,-71.10982885217597,Original coordinates
139-9,100 Ellery St,SNGL-FAM-RES,2700.0,42.373944330611174,-71.10841135309148,,,,,,,6.0,101,,False,Harvard Square Area,Small,1175.9610891940915,0.1812285519834936,Residential,1335,False,original,1.0,42.373944330611174,-71.10841135309148,Original coordinates
140-107,6 Adams Ter,THREE-FM-RES,3999.0,42.37541009180954,-71.10916235329253,,,,,,,6.0,105,,False,Porter Square Area,Medium,1110.3092312305873,0.2269391348452028,Residential,1335,False,original,1.0,42.37541009180954,-71.10916235329253,Original coordinates
142-51,62 Kirkland St,SNGL-FAM-RES,6036.0,42.37725103737837,-71.11031729380927,,,,,,,6.0,101,,False,Porter Square Area,Large,1045.5201938211105,0.27204897263048816,Residential,1335,False,original,1.0,42.37725103737837,-71.11031729380927,Original coordinates
103-64,107 Pearl St,SNGL-FAM-RES,2580.0,42.36218560431242,-71.10555447257761,,,,,,,5.0,101,,False,Central Square Area,Small,382.3579733826517,0.7337804844021506,Residential,761,False,original,1.0,42.36218560431242,-71.10555447257761,Original coordinates
124-29,34 Kinnaird St,THREE-FM-RES,2270.0,42.365686694603355,-71.10889395367109,,,,,,,7.0,105,,False,Central Square Area,Small,641.4481945934408,0.5533870364071531,Residential,839,False,original,1.0,42.365686694603355,-71.10889395367109,Original coordinates
149-59,107 Museum St,THREE-FM-RES,4373.0,42.3817471381023,-71.11192742509138,,,,,,,8.0,105,,False,Porter Square Area,Medium,1077.7973524868278,0.24957576651726618,Residential,615,False,original,1.0,42.3817471381023,-71.11192742509138,Original coordinates
105-34,45 William St,4-8-UNIT-APT,4237.0,42.36424636532664,-71.10708145941642,,,,,,,5.0,111,,True,Central Square Area,Medium,433.77447440762637,0.6979813721840655,Multi-Family,761,False,original,1.0,42.36424636532664,-71.10708145941642,Original coordinates
84-60,81 Tremont St,THREE-FM-RES,1540.0,42.372842656674685,-71.09747265397084,,,,,,,3.0,105,,False,Harvard Square Area,Small,1105.0235384587586,0.23061933682155095,Residential,328,False,original,1.0,42.372842656674685,-71.09747265397084,Original coordinates
75-172,69-71 Cherry St,Charitable Services,17139.0,42.364681169404165,-71.0975261459172,,,,,,,4.0,957,Other NonTax,False,Central Square Area,Large,629.8012716912816,0.5614962910561083,Other,695,False,original,1.0,42.364681169404165,-71.0975261459172,Original coordinates
149-95,51 Museum St,4-8-UNIT-APT,3172.0,42.380787030578325,-71.11360002321584,,,,,,,8.0,111,,True,Porter Square Area,Medium,997.847141246349,0.3052416816807126,Multi-Family,615,False,original,1.0,42.380787030578325,-71.11360002321584,Original coordinates
135-100,38 Ellery St,SNGL-FAM-RES,3750.0,42.37156210037529,-71.1102925416746,,,,,,,6.0,101,,False,Harvard Square Area,Medium,992.6457949399129,0.3088631568180189,Residential,1335,False,original,1.0,42.37156210037529,-71.1102925416746,Original coordinates
122-191,57 Hayes St,SNGL-FAM-RES,1335.0,42.36653271732126,-71.11114496481521,,,,,,,7.0,101,,False,Central Square Area,Small,905.0504558508566,0.3698520477638877,Residential,839,False,original,1.0,42.36653271732126,-71.11114496481521,Original coordinates
69-110,282 Massachusetts Ave,Private College,10682.0,42.361798769431736,-71.09834181955404,,,,,,,5.0,942,Educ NonTax,False,Central Square Area,Large,628.0977548623958,0.5626823770189212,Educational,761,False,original,1.0,42.361798769431736,-71.09834181955404,Original coordinates
115-23,176 Hancock St,TWO-FAM-RES,5155.0,42.370895020391195,-71.10605958425637,,,,,,,6.0,104,,True,Harvard Square Area,Medium,757.3706573564256,0.4726751798956976,Residential,1335,False,original,1.0,42.370895020391195,-71.10605958425637,Original coordinates
101-197,8 Stinson Ct,TWO-FAM-RES,1761.0,42.36011747383917,-71.11189938645394,,,,,,,5.0,104,,False,Central Square Area,Small,1091.4120971328698,0.24009640168908608,Residential,761,False,original,1.0,42.36011747383917,-71.11189938645394,Original coordinates
91-210,390 Washington St,MULTIPLE-RES,15610.0,42.36543208858576,-71.10017678873501,,,,,,,4.0,109,,False,Central Square Area,Large,345.2753098297079,0.7595995581900091,Other,695,False,original,1.0,42.36543208858576,-71.10017678873501,Original coordinates
91-90,68 Norfolk St,SNGL-FAM-RES,6004.0,42.36568884652277,-71.10059396467614,,,,,,,4.0,101,,False,Central Square Area,Large,309.39420795012325,0.7845820359372182,Residential,695,False,original,1.0,42.36568884652277,-71.10059396467614,Original coordinates
93-108,203 Franklin St,SNGL-FAM-RES,1891.0,42.36358360471621,-71.10329688094508,,,,,,,5.0,101,,False,Central Square Area,Small,124.38560882046694,0.9133956165878382,Residential,761,False,original,1.0,42.36358360471621,-71.10329688094508,Original coordinates
146A-27,9 Farrar St,TWO-FAM-RES,8556.0,42.37851394485848,-71.10980981540959,,,,,,,8.0,104,,True,Porter Square Area,Large,1156.7794949269537,0.19458387628604576,Residential,615,False,original,1.0,42.37851394485848,-71.10980981540959,Original coordinates
178-124,46 Porter Rd,SNGL-FAM-RES,4341.0,42.38908889937771,-71.12179658675106,,,,,,,11.0,101,,False,Porter Square Area,Medium,319.70080813859647,0.7774059907109033,Residential,234,False,original,1.0,42.38908889937771,-71.12179658675106,Original coordinates
169-3,1 Garden St,TWO-FAM-RES,6224.0,42.375513164251274,-71.12075770920795,,,,,,,10.0,104,Religious NonTax,False,Porter Square Area,Large,288.3808863284979,0.7992127137120805,Residential,173,False,original,1.0,42.375513164251274,-71.12075770920795,Original coordinates
93-32,64 Pearl St,TWO-FAM-RES,4564.0,42.36322196720713,-71.10387728032265,,,,,,,5.0,104,,True,Central Square Area,Medium,180.46598244420326,0.8743492492044743,Residential,761,False,original,1.0,42.36322196720713,-71.10387728032265,Original coordinates
69-182,65 Landsdowne St,HIGH-TECH,38729.0,42.360665204943025,-71.10078313053586,,,,,,,5.0,406,,False,Central Square Area,Large,522.0639195171952,0.6365092048809139,Other,761,False,original,1.0,42.360665204943025,-71.10078313053586,Original coordinates
167-96,70 Brattle St,Private College,40084.0,42.37520349532369,-71.12336291562816,,,,,,,10.0,942,Educ NonTax,False,Porter Square Area,Large,515.9557735105087,0.6407620458945723,Educational,173,False,original,1.0,42.37520349532369,-71.12336291562816,Original coordinates
174-79,9 Shepard St,SNGL-FAM-RES,3996.0,42.38181919605423,-71.12068758891758,,,,,,,9.0,101,,False,Porter Square Area,Medium,754.1054156295265,0.47494862815978023,Residential,591,False,original,1.0,42.38181919605423,-71.12068758891758,Original coordinates
141-72,44-44 1/2 Roberts Rd,THREE-FM-RES,3652.0,42.37733716242505,-71.10791684369661,,,,,,,6.0,105,,True,Porter Square Area,Medium,1298.2859924137585,0.09605894981044494,Residential,1335,False,original,1.0,42.37733716242505,-71.10791684369661,Original coordinates
130-15,10 Hingham St,TWO-FAM-RES,1937.0,42.364974663896845,-71.1142543353996,,,,,,,7.0,104,,False,Central Square Area,Small,1092.7596552695156,0.23915815455066752,Residential,839,False,original,1.0,42.364974663896845,-71.1142543353996,Original coordinates
149-113,83 Hammond St,SNGL-FAM-RES,3139.0,42.3813864171347,-71.11356941690566,,,,,,,8.0,101,,False,Porter Square Area,Medium,984.5992659783882,0.3144656110402495,Residential,615,False,original,1.0,42.3813864171347,-71.11356941690566,Original coordinates
116-104,4.5-4 Centre St,4-8-UNIT-APT,5095.0,42.36915169755048,-71.10834289523055,,,,,,,6.0,111,,True,Harvard Square Area,Medium,755.0201921546176,0.47431170836120623,Multi-Family,1335,False,original,1.0,42.36915169755048,-71.10834289523055,Original coordinates
108-43,269 Harvard St,>8-UNIT-APT,23967.0,42.36906695521185,-71.10260132604171,,,,,,,6.0,112,,True,Harvard Square Area,Large,489.2658943170557,0.6593450681011874,Multi-Family,1335,False,original,1.0,42.36906695521185,-71.10260132604171,Original coordinates
94-193,44 Valentine St,SNGL-FAM-RES,1459.0,42.36061708215523,-71.10674375247736,,,,,,,5.0,101,,False,Central Square Area,Small,600.1025856417261,0.5821742168858197,Residential,761,False,original,1.0,42.36061708215523,-71.10674375247736,Original coordinates
87-107,23 Murdock St,TWO-FAM-RES,2846.0,42.37104980432606,-71.09923415520383,,,,,,,4.0,104,,True,Harvard Square Area,Small,831.0034102431235,0.4214078409875709,Residential,695,False,original,1.0,42.37104980432606,-71.09923415520383,Original coordinates
146A-115,47 Holden St,SNGL-FAM-RES,12838.0,42.379346655793114,-71.10943239790123,,,,,,,8.0,101,,False,Porter Square Area,Large,1238.8468411523559,0.13744389051500797,Residential,615,False,original,1.0,42.379346655793114,-71.10943239790123,Original coordinates
201-108,5 Herbert St,TWO-FAM-RES,6214.0,42.38832277372868,-71.12394141953821,,,,,,,9.0,104,,False,Porter Square Area,Large,548.5645486997528,0.6180579493686919,Residential,591,False,original,1.0,42.38832277372868,-71.12394141953821,Original coordinates
103-117,125 Pearl St,TWO-FAM-RES,3216.0,42.36178460118844,-71.10598701576272,,,,,,,5.0,104,,True,Central Square Area,Medium,447.6893949846381,0.6882930076841122,Residential,761,False,original,1.0,42.36178460118844,-71.10598701576272,Original coordinates
89-93,121 Columbia St,TWO-FAM-RES,2105.0,42.3663265624978,-71.09841296122362,,,,,,,4.0,104,,False,Central Square Area,Small,561.197446335914,0.6092622026511771,Residential,695,False,original,1.0,42.3663265624978,-71.09841296122362,Original coordinates
112-77,37 Highland Ave,TWO-FAM-RES,3125.0,42.37279002663563,-71.10613058957979,,,,,,,6.0,104,,False,Harvard Square Area,Medium,955.0960556355246,0.33500743548965944,Residential,1335,False,original,1.0,42.37279002663563,-71.10613058957979,Original coordinates
117-90,122 Hancock St,SNGL-FAM-RES,1348.0,42.369419397452006,-71.10726632438484,,,,,,,6.0,101,,False,Harvard Square Area,Small,691.4837304515272,0.5185494312148903,Residential,1335,False,original,1.0,42.369419397452006,-71.10726632438484,Original coordinates
90-86,36 Essex St,SNGL-FAM-RES,2000.0,42.36675330291335,-71.10144602208331,,,,,,,4.0,101,,False,Central Square Area,Small,299.7512074533305,0.7912960450592326,Residential,695,False,original,1.0,42.36675330291335,-71.10144602208331,Original coordinates
105-91,36 William St,THREE-FM-RES,2946.0,42.36365272605503,-71.10685743345924,,,,,,,5.0,105,,False,Central Square Area,Small,422.29048415627756,0.7059771837916998,Residential,761,False,original,1.0,42.36365272605503,-71.10685743345924,Original coordinates
156-52,13 Mellen St,MULT-RES-2FAM,5615.0,42.38104634243796,-71.11840914525624,,,,,,,8.0,1094,,False,Porter Square Area,Large,818.8865710472069,0.42984427826852106,Other,615,False,original,1.0,42.38104634243796,-71.11840914525624,Original coordinates
92-123,84 Auburn Sq,Privately Owned Public Open Space,13555.0,42.36213563186146,-71.10262429686291,,,,,,,5.0,995,,False,Central Square Area,Large,291.72983703863764,0.7968809824605335,Other,761,False,original,1.0,42.36213563186146,-71.10262429686291,Original coordinates
172-107,35 Follen St,SNGL-FAM-RES,1200.0,42.37864832489345,-71.12082361243438,,,,,,,9.0,101,,False,Porter Square Area,Small,595.8037735081762,0.585167296051177,Residential,591,False,original,1.0,42.37864832489345,-71.12082361243438,Original coordinates
75-169,47 Pine St,TWO-FAM-RES,3520.0,42.364817738064296,-71.0982483813685,,,,,,,4.0,104,,False,Central Square Area,Medium,549.7850205811806,0.6172081869583516,Residential,695,False,original,1.0,42.364817738064296,-71.0982483813685,Original coordinates
94-86,31 Lopez St,SNGL-FAM-RES,2275.0,42.361740241732186,-71.10474317014912,,,,,,,5.0,101,,False,Central Square Area,Small,370.5063463634253,0.7420322657791463,Residential,761,False,original,1.0,42.361740241732186,-71.10474317014912,Original coordinates
142-168,117 Trowbridge St,SINGLE FAM W/AU,1772.0,42.37681054197305,-71.10980371508104,,,,,,,6.0,1014,,False,Porter Square Area,Small,1081.2063020695487,0.24720226061498118,Residential,1335,False,original,1.0,42.37681054197305,-71.10980371508104,Original coordinates
133-60,1152 Massachusetts Ave,Parklands,872.0,42.37112806565378,-71.11446545144055,,,,,,,7.0,920,City NonTax,False,Harvard Square Area,Small,573.2651934371664,0.6008599460976368,Other,839,False,original,1.0,42.37112806565378,-71.11446545144055,Original coordinates
126-9,214 Putnam Ave,SNGL-FAM-RES,2020.0,42.36420016352018,-71.11363740147654,,,,,,,7.0,101,,False,Central Square Area,Small,1159.87928759946,0.192425623127552,Residential,839,False,original,1.0,42.36420016352018,-71.11363740147654,Original coordinates
87-88,150 Hampshire St,4-8-UNIT-APT,6264.0,42.37104298511018,-71.09798431363427,,,,,,,4.0,111,,True,Harvard Square Area,Large,911.5313266846688,0.36533969438266745,Multi-Family,695,False,original,1.0,42.37104298511018,-71.09798431363427,Original coordinates
103-20,Magazine St,Parklands,33531.0,42.36148770274004,-71.10801316223822,,,,,,,5.0,920,City NonTax,False,Central Square Area,Large,642.3187848812277,0.5527808815971765,Other,761,False,original,1.0,42.36148770274004,-71.10801316223822,Original coordinates
112-10,18 Ellsworth Ave,TWO-FAM-RES,4297.0,42.37326143081973,-71.10672550101204,,,,,,,6.0,104,,False,Harvard Square Area,Medium,1027.7380549923846,0.28442991592139616,Residential,1335,False,original,1.0,42.37326143081973,-71.10672550101204,Original coordinates
160-76,24 Holyoke St,EATING-ESTBL,1884.0,42.37217220159624,-71.11825274957148,,,,,,,7.0,326,,False,Harvard Square Area,Small,178.8785400292531,0.8754545175136683,Other,839,False,original,1.0,42.37217220159624,-71.11825274957148,Original coordinates
127-76,16 Rockwell St,SNGL-FAM-RES,2022.0,42.36244527643095,-71.11129532279062,,,,,,,5.0,101,,False,Central Square Area,Small,932.7833301161214,0.35054283266443903,Residential,761,False,original,1.0,42.36244527643095,-71.11129532279062,Original coordinates
90-193,19 Essex St,PARKING-LOT,27326.0,42.36627928411041,-71.1027656570106,,,,,,,4.0,337,,False,Central Square Area,Large,181.8094658734062,0.8734138391107028,Other,695,False,original,1.0,42.36627928411041,-71.1027656570106,Original coordinates
132-111,29 Surrey St,TWO-FAM-RES,2322.0,42.3688760638875,-71.11452785482375,,,,,,,7.0,104,,False,Harvard Square Area,Small,722.0603739882418,0.4972602211091396,Residential,839,False,original,1.0,42.3688760638875,-71.11452785482375,Original coordinates
142-123,48 Kirkland St,>8-UNIT-APT,4840.0,42.37696658540304,-71.1112708885159,,,,,,,6.0,112,,False,Porter Square Area,Medium,935.7837314737337,0.34845378143070604,Multi-Family,1335,False,original,1.0,42.37696658540304,-71.1112708885159,Original coordinates
132-4,30 Mt Auburn St,THREE-FM-RES,4770.0,42.370737006158855,-71.1157403618258,,,,,,,7.0,105,,True,Harvard Square Area,Medium,481.5657286728023,0.6647063643485258,Residential,839,False,original,1.0,42.370737006158855,-71.1157403618258,Original coordinates
103-90,82 Magazine St,SNGL-FAM-RES,4654.0,42.36105596732797,-71.10851350174312,,,,,,,5.0,101,,False,Central Square Area,Medium,715.1732230071178,0.5020554499932753,Residential,761,False,original,1.0,42.36105596732797,-71.10851350174312,Original coordinates
113-86,1436 Cambridge St,TWO-FAM-RES,4398.0,42.373782566153665,-71.10237483757336,,,,,,,6.0,104,,True,Harvard Square Area,Medium,1012.316963111169,0.2951669631295071,Residential,1335,False,original,1.0,42.373782566153665,-71.10237483757336,Original coordinates
134-21,26 Trowbridge St,Other Educ & Research Org,6090.0,42.37124831585088,-71.11190244524772,,,,,,,6.0,943,Educ NonTax,False,Harvard Square Area,Large,829.9482826437999,0.4221424812407892,Other,1335,False,original,1.0,42.37124831585088,-71.11190244524772,Original coordinates
140-80,32 Roberts Rd,TWO-FAM-RES,2450.0,42.376629809161656,-71.10813989086418,,,,,,,6.0,104,,True,Porter Square Area,Small,1251.5057483562432,0.12863003444708604,Residential,1335,False,original,1.0,42.376629809161656,-71.10813989086418,Original coordinates
83-5,16 Springfield St,4-8-UNIT-APT,4138.0,42.374192431816326,-71.10064425836266,,,,,,,3.0,111,,False,Harvard Square Area,Medium,1091.181812533393,0.2402567390137664,Multi-Family,328,False,original,1.0,42.374192431816326,-71.10064425836266,Original coordinates
75-9,65 Pine St,TWO-FAM-RES,2230.0,42.365056225239755,-71.09828921926169,,,,,,,4.0,104,,False,Central Square Area,Small,546.5289211749584,0.6194752698152726,Residential,695,False,original,1.0,42.365056225239755,-71.09828921926169,Original coordinates
120-73,934 Massachusetts Ave,MXD SNGL-FAM-RES,3333.0,42.36843801122369,-71.10945525414151,,,,,,,7.0,101,,False,Harvard Square Area,Medium,808.8612901246714,0.4368244529130257,Residential,839,False,original,1.0,42.36843801122369,-71.10945525414151,Original coordinates
154-15,27 Garfield St,THREE-FM-RES,6458.0,42.38397603372793,-71.11834689205705,,,,,,,8.0,105,,False,Porter Square Area,Large,496.38261209005964,0.6543900016711234,Residential,615,False,original,1.0,42.38397603372793,-71.11834689205705,Original coordinates
150-23,41 Crescent St,SNGL-FAM-RES,2412.0,42.38312682765759,-71.11452075944207,,,,,,,8.0,101,,False,Porter Square Area,Small,767.9879959306643,0.4652827808117546,Residential,615,False,original,1.0,42.38312682765759,-71.11452075944207,Original coordinates
156-104,24 Sacramento St,SNGL-FAM-RES,6962.0,42.38235995878867,-71.1173390311455,,,,,,,8.0,101,,False,Porter Square Area,Large,695.3325235278031,0.5158696810861356,Residential,615,False,original,1.0,42.38235995878867,-71.1173390311455,Original coordinates
212-22,19 Avon St,SNGL-FAM-RES,4500.0,42.38198926337615,-71.12268459269599,,,,,,,9.0,101,,False,Porter Square Area,Medium,820.7530006539132,0.4285447631011008,Residential,591,False,original,1.0,42.38198926337615,-71.12268459269599,Original coordinates
108-69,22 Inman Pl,TWO-FAM-RES,2350.0,42.36997726133725,-71.1041574161314,,,,,,,6.0,104,,False,Harvard Square Area,Small,595.3381586079498,0.5854914838066899,Residential,1335,False,original,1.0,42.36997726133725,-71.1041574161314,Original coordinates
141-95,3 Emmons Pl,SNGL-FAM-RES,2623.0,42.37722379503839,-71.10877234837773,,,,,,,6.0,101,,False,Porter Square Area,Small,1204.4228802251228,0.16141182329258844,Residential,1335,False,original,1.0,42.37722379503839,-71.10877234837773,Original coordinates
124-61,9 Soden St,SNGL-FAM-RES,3750.0,42.36556080323122,-71.10798515650296,,,,,,,7.0,101,,False,Central Square Area,Medium,539.6781298338591,0.6242451830360025,Residential,839,False,original,1.0,42.36556080323122,-71.10798515650296,Original coordinates
116-6,7 Dana St,SNGL-FAM-RES,8970.0,42.37008191100114,-71.11044429120781,,,,,,,6.0,101,,False,Harvard Square Area,Large,1001.7386929808155,0.3025321605256854,Residential,1335,False,original,1.0,42.37008191100114,-71.11044429120781,Original coordinates
125-25,158 Western Ave,SNGL-FAM-RES,2200.0,42.36471902484092,-71.10914660660727,,,,,,,7.0,101,,False,Central Square Area,Small,660.0767114462295,0.5404167962707125,Residential,839,False,original,1.0,42.36471902484092,-71.10914660660727,Original coordinates
122-11,9 Hews St,SNGL-FAM-RES,3400.0,42.36483309679059,-71.11325300111994,,,,,,,7.0,101,,False,Central Square Area,Medium,1115.9809185790166,0.22299018134185788,Residential,839,False,original,1.0,42.36483309679059,-71.11325300111994,Original coordinates
211-15,12 Avon Pl,TWO-FAM-RES,6400.0,42.38464992284651,-71.12350531474651,,,,,,,9.0,104,,True,Porter Square Area,Large,650.6620759542626,0.5469718045997619,Residential,591,False,original,1.0,42.38464992284651,-71.12350531474651,Original coordinates
121-87,654 Green St,THREE-FM-RES,3160.0,42.36889356774334,-71.11284141341866,,,,,,,7.0,105,,False,Harvard Square Area,Medium,860.3659568664247,0.40096395467438656,Residential,839,False,original,1.0,42.36889356774334,-71.11284141341866,Original coordinates
127-136,337 Allston St,THREE-FM-RES,2528.0,42.36128112680339,-71.11243753764793,,,,,,,5.0,105,,True,Central Square Area,Small,1093.340397226589,0.23875380874578828,Residential,761,False,original,1.0,42.36128112680339,-71.11243753764793,Original coordinates
103-110,15 Perry St,SNGL-FAM-RES,4379.0,42.362164201478,-71.10651379895334,,,,,,,5.0,101,,False,Central Square Area,Medium,463.1711944333954,0.6775136923912505,Residential,761,False,original,1.0,42.362164201478,-71.10651379895334,Original coordinates
104-32,75 Magazine St,>8-UNIT-APT,9025.0,42.36164700227199,-71.10856969047151,,,,,,,5.0,112,,False,Central Square Area,Large,685.6383913549358,0.5226192910089278,Multi-Family,761,False,original,1.0,42.36164700227199,-71.10856969047151,Original coordinates
86-79,67 Elm St,4-8-UNIT-APT,5159.0,42.368752424192266,-71.0981400299464,,,,,,,4.0,111,,False,Harvard Square Area,Medium,719.580038060798,0.49898717301047535,Multi-Family,695,False,original,1.0,42.368752424192266,-71.0981400299464,Original coordinates
157-7,20 Mellen St,TWO-FAM-RES,5310.0,42.38059014361986,-71.1179762280472,,,,,,,8.0,104,,False,Porter Square Area,Large,784.183512741817,0.45400653462240936,Residential,615,False,original,1.0,42.38059014361986,-71.1179762280472,Original coordinates
210-37,116 Upland Rd,SNGL-FAM-RES,3372.0,42.38713726714304,-71.12370554173877,,,,,,,9.0,101,,False,Porter Square Area,Medium,540.7946579259562,0.6234677922438089,Residential,591,False,original,1.0,42.38713726714304,-71.12370554173877,Original coordinates
113-1,381 Broadway,4-8-UNIT-APT,13600.0,42.37131120570433,-71.10523765274588,,,,,,,6.0,111,,False,Harvard Square Area,Large,767.9087948890437,0.4653379251121298,Multi-Family,1335,False,original,1.0,42.37131120570433,-71.10523765274588,Original coordinates
142-86,12 Sumner Rd,>8-UNIT-APT,6311.0,42.37600378227955,-71.1122828631823,,,,,,,6.0,112,,False,Porter Square Area,Large,791.9062092229539,0.448629551116275,Multi-Family,1335,False,original,1.0,42.37600378227955,-71.1122828631823,Original coordinates
134-5,11-13 Remington St,TWO-FAM-RES,4037.0,42.37133182438829,-71.11342790229297,,,,,,,6.0,104,,False,Harvard Square Area,Medium,667.7818808177436,0.5350520161419324,Residential,1335,False,original,1.0,42.37133182438829,-71.11342790229297,Original coordinates
142-90,1657 Cambridge St,THREE-FM-RES,3200.0,42.37518269669625,-71.1103538800037,,,,,,,6.0,105,,False,Porter Square Area,Medium,975.6661316945324,0.32068537065655706,Residential,1335,False,original,1.0,42.37518269669625,-71.1103538800037,Original coordinates
149-92,70 Hammond St,THREE-FM-RES,2370.0,42.38093585126189,-71.11371408113962,,,,,,,8.0,105,,True,Porter Square Area,Small,1003.6490360138351,0.30120207031630125,Residential,615,False,original,1.0,42.38093585126189,-71.11371408113962,Original coordinates
135-12,4-8 Trowbridge Pl,>8-UNIT-APT,8415.0,42.37265394352345,-71.1118294302416,,,,,,,6.0,112,,True,Harvard Square Area,Large,802.830806722009,0.4410232207746572,Multi-Family,1335,False,original,1.0,42.37265394352345,-71.1118294302416,Original coordinates
87-3,180 Prospect St,TWO-FAM-RES,5864.0,42.36966068914222,-71.100356046503,,,,,,,4.0,104,,False,Harvard Square Area,Large,634.7075533329748,0.5580802568343476,Residential,695,False,original,1.0,42.36966068914222,-71.100356046503,Original coordinates
173-5,28 Shepard St,SNGL-FAM-RES,4750.0,42.38107968541367,-71.12196786170404,,,,,,,9.0,101,,False,Porter Square Area,Medium,876.7960805398865,0.3895243617534763,Residential,591,False,original,1.0,42.38107968541367,-71.12196786170404,Original coordinates
132-143,14 Mt Auburn St,SNGL-FAM-RES,2414.0,42.37045003328389,-71.11478667517294,,,,,,,7.0,101,,False,Harvard Square Area,Small,583.9317067771832,0.5934333087259206,Residential,839,False,original,1.0,42.37045003328389,-71.11478667517294,Original coordinates
101-119,12 Prince St,>8-UNIT-APT,6000.0,42.360304858715786,-71.1102567872745,,,,,,,5.0,112,,True,Central Square Area,Large,922.8067199559647,0.3574891199371972,Multi-Family,761,False,original,1.0,42.360304858715786,-71.1102567872745,Original coordinates
150-49,50 Sacramento St,SNGL-FAM-RES,3958.0,42.382399657217135,-71.11469851895163,,,,,,,8.0,101,,False,Porter Square Area,Medium,819.4991960824409,0.429417733638942,Residential,615,False,original,1.0,42.382399657217135,-71.11469851895163,Original coordinates
140-97,37 Magnolia Ave,THREE-FM-RES,3222.0,42.37660253566307,-71.10648402929237,,,,,,,6.0,105,,True,Porter Square Area,Medium,1370.5475415330511,0.045746321482864435,Residential,1335,False,original,1.0,42.37660253566307,-71.10648402929237,Original coordinates
160-63,26 Brattle St,RETAIL-STORE,2765.0,42.37308431234663,-71.12040323619348,,,,,,,10.0,325,,False,Harvard Square Area,Small,165.94427870422433,0.8844600908880181,Commercial,173,False,original,1.0,42.37308431234663,-71.12040323619348,Original coordinates
146-8,107 Irving St,SNGL-FAM-RES,10518.0,42.37908697078344,-71.11135549810427,,,,,,,8.0,101,,False,Porter Square Area,Large,1044.4932355156952,0.27276399980826127,Residential,615,False,original,1.0,42.37908697078344,-71.11135549810427,Original coordinates
139-32,407A Broadway,THREE-FM-RES,2170.0,42.37254050206849,-71.108592579954,,,,,,,6.0,105,,False,Harvard Square Area,Small,1056.270956500299,0.2645636760445667,Residential,1335,False,original,1.0,42.37254050206849,-71.108592579954,Original coordinates
174-73,1702 Massachusetts Ave,RETAIL-STORE,4247.0,42.38321337128692,-71.11982450571057,,,,,,,9.0,325,,False,Porter Square Area,Medium,582.9447679494127,0.5941204720517677,Commercial,591,False,original,1.0,42.38321337128692,-71.11982450571057,Original coordinates
120-89,498 Franklin St,SNGL-FAM-RES,1725.0,42.36747847640279,-71.11066479924479,,,,,,,7.0,101,,False,Harvard Square Area,Small,884.1284751845499,0.384419128735304,Residential,839,False,original,1.0,42.36747847640279,-71.11066479924479,Original coordinates
149-142,40 Gorham St,SNGL-FAM-RES,1455.0,42.38147193511085,-71.11473370682135,,,,,,,8.0,101,,False,Porter Square Area,Small,903.1290469601182,0.3711898426570671,Residential,615,False,original,1.0,42.38147193511085,-71.11473370682135,Original coordinates
118-79,5 Bigelow St,GEN-OFFICE,4156.0,42.36754248131896,-71.10607145863834,,,,,,,6.0,340,,False,Harvard Square Area,Medium,448.48635879121156,0.6877381158463455,Commercial,1335,False,original,1.0,42.36754248131896,-71.10607145863834,Original coordinates
139-28,57 Dana St,SNGL-FAM-RES,1580.0,42.37280462372692,-71.10847617808042,,,,,,,6.0,101,,False,Harvard Square Area,Small,1073.450812828346,0.2526020763184478,Residential,1335,False,original,1.0,42.37280462372692,-71.10847617808042,Original coordinates
83-41,383-385 Prospect St,THREE-FM-RES,1450.0,42.37433879756213,-71.09768244925058,,,,,,,3.0,105,,False,Harvard Square Area,Small,1232.7987254567824,0.14165493498862208,Residential,328,False,original,1.0,42.37433879756213,-71.09768244925058,Original coordinates
