PROPERTY_ID,ADDRESS,PROPERTY_TYPE,LOT_SIZE,LATITUDE,LONGITUDE,TOTAL_VALUE,LAND_VALUE,BUILDING_VALUE,GROSS_AREA,YEAR_BUILT,BUILDING_AGE,NEIGHBORHOOD,USE_CODE,TAX_STATUS,CONDO_FLAG,CORRIDOR_SEGMENT
178-75,2 Porter Cir,TWO-FAM-RES,2350.0,42.38970790315227,-71.1216620821266,,,,,,,11.0,104,,False,Porter Square Area
88-22,15 Norfolk Ct,Water Utility,1226.0,42.36815520681814,-71.0989032206908,,,,,,,4.0,971,City NonTax,False,Harvard Square Area
139-51,68 Dana St,TWO-FAM-RES,4803.0,42.37364723795018,-71.10736127282767,,,,,,,6.0,104,,False,Harvard Square Area
180-73,166A Elm St N,SNGL-FAM-RES,1523.0,42.391940715632636,-71.1201648599799,,,,,,,11.0,101,,False,Porter Square Area
121-33,535 Franklin St,TWO-FAM-RES,2348.0,42.3681116516932,-71.11145306523728,,,,,,,7.0,104,,True,Harvard Square Area
151-107,25 Harris St,RES-UDV-LAND,240.0,42.38384308726127,-71.1141271593896,,,,,,,8.0,132,,False,Porter Square Area
75-161,134 Pine St,TWO-FAM-RES,1675.0,42.366282282446264,-71.09728548346648,,,,,,,4.0,104,,True,Central Square Area
116-99,931 Massachusetts Ave,>8-UNIT-APT,19078.0,42.36887825110227,-71.10922253613779,,,,,,,6.0,112,,True,Harvard Square Area
110-103,104A Inman St,THREE-FM-RES,3950.0,42.37204221715906,-71.10121135459855,,,,,,,6.0,105,,False,Harvard Square Area
141-12,7 Emmons Pl,SNGL-FAM-RES,2860.0,42.377200898644666,-71.1089610279862,,,,,,,6.0,101,,False,Porter Square Area
103-113,12 Corporal Mcternan St,>8-UNIT-APT,30019.0,42.360686433960026,-71.10781280298315,,,,,,,5.0,112,,True,Central Square Area
119-16,505 Green St,THREE-FM-RES,2805.0,42.36760299530638,-71.10861496089395,,,,,,,7.0,105,,False,Harvard Square Area
95-73,130 Brookline St,MANUFACTURNG,23813.0,42.36040268559841,-71.10442621106267,,,,,,,5.0,400,,False,Central Square Area
75-58,8 Pine St,TWO-FAM-RES,4065.0,42.36407153814431,-71.09812280145609,,,,,,,4.0,104,,False,Central Square Area
102-51,106 Magazine St,THREE-FM-RES,1108.0,42.36011314057815,-71.1097259085645,,,,,,,5.0,105,,False,Central Square Area
75-134,86 Pine St,THREE-FM-RES,4697.0,42.365467811039245,-71.09756180225024,,,,,,,4.0,105,,False,Central Square Area
130-50,222 Banks St,4-8-UNIT-APT,2837.0,42.365664511963814,-71.11463032952972,,,,,,,7.0,111,,False,Central Square Area
118-27,9 Bigelow St,>8-UNIT-APT,6399.0,42.367724728893236,-71.10589074426343,,,,,,,6.0,112,,True,Harvard Square Area
84-55,79 Tremont St,THREE-FM-RES,1516.0,42.37278584148402,-71.09750689588672,,,,,,,3.0,105,,True,Harvard Square Area
79-48,31 Union St,SNGL-FAM-RES,2730.0,42.37006932329972,-71.0952446743732,,,,,,,3.0,101,,False,Harvard Square Area
149-119,3 Howland St,SNGL-FAM-RES,1533.0,42.381343108036376,-71.11395279442804,,,,,,,8.0,101,,False,Porter Square Area
141-88,114 Trowbridge St,THREE-FM-RES,4989.0,42.37692355895186,-71.10927289809197,,,,,,,6.0,105,,True,Porter Square Area
90-150,3 Lamson Pl,SINGLE FAM W/AU,1794.0,42.36727655675665,-71.10097212119112,,,,,,,4.0,1014,,False,Harvard Square Area
113-61,20 Fainwood Cir,THREE-FM-RES,4013.0,42.373057464568845,-71.10357840454256,,,,,,,6.0,105,,True,Harvard Square Area
146-86,6 Francis Ave,SNGL-FAM-RES,5952.0,42.377617815233826,-71.11143296386277,,,,,,,8.0,101,,False,Porter Square Area
114-49,66 Antrim St,TWO-FAM-RES,3233.0,42.37171573955258,-71.10241729776571,,,,,,,6.0,104,,False,Harvard Square Area
150-74,55-57 Gorham St,TWO-FAM-RES,4000.0,42.38179144188537,-71.11529168352068,,,,,,,8.0,104,,False,Porter Square Area
75-41,81 Pine St,4-8-UNIT-APT,3400.0,42.365494110582276,-71.09797089271916,,,,,,,4.0,111,,True,Central Square Area
176-87,14 Arlington St,SNGL-FAM-RES,5808.0,42.386178372203965,-71.12075740935919,,,,,,,9.0,101,,False,Porter Square Area
110-45,106 Amory St,THREE-FM-RES,6275.0,42.3716945208785,-71.10027227888233,,,,,,,6.0,105,,True,Harvard Square Area
94-82,11 Lopez St,TWO-FAM-RES,2410.0,42.36145115098039,-71.10432832107522,,,,,,,5.0,104,,False,Central Square Area
105-23,208-210 Auburn St,RES-DEV-LAND,5880.0,42.36438794734171,-71.10675843190812,,,,,,,5.0,130,,False,Central Square Area
82-22,409 Norfolk St,TWO-FAM-RES,3286.0,42.374288579180174,-71.09580543499476,,,,,,,3.0,104,,False,Harvard Square Area
140-125,4 Emmons Pl,THREE-FM-RES,5013.0,42.37676006176078,-71.10883644360214,,,,,,,6.0,105,,True,Porter Square Area
130-12,343 Western Ave,4-8-UNIT-APT,5688.0,42.36469674623958,-71.11411457155272,,,,,,,7.0,111,,True,Central Square Area
142-25,56-58 Kirkland St,>8-UNIT-APT,5888.0,42.377066481999734,-71.11090027398397,,,,,,,6.0,112,,True,Porter Square Area
90-161,647-655 Massachusetts Ave,RETAIL-OFFIC,8628.0,42.365694476765505,-71.10351849189975,,,,,,,4.0,345,,False,Central Square Area
85-41,205 Elm St,THREE-FM-RES,4455.0,42.37170886997049,-71.09633422716632,,,,,,,3.0,105,,True,Harvard Square Area
147-36,1 Bryant St,SINGLE FAM W/AU,9284.0,42.37975461600452,-71.11218569031834,,,,,,,8.0,1014,,False,Porter Square Area
167-65,12 Ash Street Pl,SNGL-FAM-RES,6500.0,42.37474669970192,-71.12381697917752,,,,,,,10.0,101,,False,Harvard Square Area
112-117,4 Greenough Ave,>8-UNIT-APT,4720.0,42.373150002009744,-71.10579600795276,,,,,,,6.0,112,,False,Harvard Square Area
116-35,7-7 Centre St,>8-UNIT-APT,14317.0,42.36970251199512,-71.1083330368665,,,,,,,6.0,112,,True,Harvard Square Area
84-101,299-305 Prospect St,RETAIL-STORE,31165.0,42.372993068413656,-71.09890171695315,,,,,,,3.0,325,,False,Harvard Square Area
120-31,479 Franklin St,SNGL-FAM-RES,6203.0,42.36757370634782,-71.11014764372156,,,,,,,7.0,101,,False,Harvard Square Area
141-53,14-16 Myrtle Ave,TWO-FAM-RES,2408.0,42.37713112525537,-71.10670051859228,,,,,,,6.0,104,,False,Porter Square Area
74-135,154 Cherry St,SNGL-FAM-RES,2597.0,42.3659129713585,-71.096484229432,,,,,,,4.0,101,,False,Central Square Area
115-29,34 Dana St,>8-UNIT-APT,3720.0,42.37137895888241,-71.1089658967995,,,,,,,6.0,112,,False,Harvard Square Area
113-6,24 Maple Ave,4-8-UNIT-APT,15354.0,42.37240155067986,-71.10424547958443,,,,,,,6.0,111,,True,Harvard Square Area
174-85,3 Bowdoin St,TWO-FAM-RES,2738.0,42.38228047164895,-71.12057714238406,,,,,,,9.0,104,,False,Porter Square Area
84-23,1192 Cambridge St,MXD 4-8-UNIT-APT,1947.0,42.37308558663121,-71.09727015723969,,,,,,,3.0,111,,False,Harvard Square Area
129-30,265 Putnam Ave,TWO-FAM-RES,4676.0,42.36274630048535,-71.11392173217077,,,,,,,7.0,104,,False,Central Square Area
102-77,226 Erie St,TWO-FAM-RES,6216.0,42.36068487899883,-71.10908754766311,,,,,,,5.0,104,,False,Central Square Area
106-46,248 Franklin St,4-8-UNIT-APT,4500.0,42.364031894190944,-71.10473052600051,,,,,,,5.0,111,,True,Central Square Area
150-139,15 Crescent St,SNGL-FAM-RES,5715.0,42.38316154917342,-71.11553091425066,,,,,,,8.0,101,,False,Porter Square Area
103-21,9 Corporal Mcternan St,Parklands,20078.0,42.36117368985087,-71.10742030115061,,,,,,,5.0,920,City NonTax,False,Central Square Area
124-86,388 Franklin St,THREE-FM-RES,2451.0,42.36636821972827,-71.1085867841852,,,,,,,7.0,105,,True,Central Square Area
210-17,6 Hillside Pl,Private Pre & Elem School,4641.0,42.38609060160919,-71.12462791575715,,,,,,,9.0,940,Educ NonTax,False,Porter Square Area
142-82,8 Irving Ter,TWO-FAM-RES,3568.0,42.375721542833595,-71.11189007251234,,,,,,,6.0,104,,True,Porter Square Area
129-33,277 Putnam Ave,4-8-UNIT-APT,2840.0,42.36244567345034,-71.11377533695197,,,,,,,7.0,111,,False,Central Square Area
119-91,56 Hancock St,4-8-UNIT-APT,5070.0,42.3680335802316,-71.10888228869132,,,,,,,7.0,111,,False,Harvard Square Area
116-116,350 Harvard St,THREE-FM-RES,4622.0,42.37074205523478,-71.11024574236652,,,,,,,6.0,105,,True,Harvard Square Area
177-51,80 Upland Rd,4-8-UNIT-APT,10632.0,42.38750296189496,-71.1224159956623,,,,,,,9.0,111,,True,Porter Square Area
125-4,19 Jay St,THREE-FM-RES,5045.0,42.36456013319018,-71.10999505060015,,,,,,,7.0,105,,True,Central Square Area
116-13,6 Ellery St,PARKING-LOT,6083.0,42.369837863373135,-71.11135284905814,,,,,,,6.0,337,,False,Harvard Square Area
172-50,9 Concord Ave,SNGL-FAM-RES,9106.0,42.37820553921445,-71.12294824497177,,,,,,,9.0,101,,False,Porter Square Area
135-14,7 Trowbridge Pl,THREE-FM-RES,4950.0,42.37237173664933,-71.112118380325,,,,,,,6.0,105,,False,Harvard Square Area
170-4,10 Garden St,Religious,34353.0,42.37660680185413,-71.1225888897882,,,,,,,10.0,960,Religious NonTax,False,Porter Square Area
180-74,21-27 Beech St,4-8-UNIT-APT,5138.0,42.391517232438765,-71.1196993725451,,,,,,,11.0,111,,True,Porter Square Area
127-97,12 Laurel St,SNGL-FAM-RES,2342.0,42.362719393211066,-71.11069343762557,,,,,,,5.0,101,,False,Central Square Area
215-9,Chauncy St,Parklands,3189.0,42.37875354876341,-71.12420133747082,,,,,,,9.0,920,City NonTax,False,Porter Square Area
131-43,11-11 R Flagg St,TWO-FAM-RES,4000.0,42.36790812446536,-71.11396203799558,,,,,,,7.0,104,,True,Harvard Square Area
181-37,2101 Massachusetts Ave,>8-UNIT-APT,6316.0,42.391838798237266,-71.12338973080789,,,,,,,11.0,112,,True,Porter Square Area
176-1,42 Arlington St,SNGL-FAM-RES,6250.0,42.385783730963325,-71.12314570614375,,,,,,,9.0,101,,False,Porter Square Area
150-143,10 Eustis St,SNGL-FAM-RES,2230.0,42.38333101128592,-71.11573290460446,,,,,,,8.0,101,,False,Porter Square Area
74-11,56 Cherry St,TWO-FAM-RES,3246.0,42.36422508891321,-71.09721397726656,,,,,,,4.0,104,,False,Central Square Area
120-106,45C Hancock St,SNGL-FAM-RES,1419.0,42.368050090556,-71.10956312763554,,,,,,,7.0,101,,False,Harvard Square Area
124-89,318 Franklin St,SNGL-FAM-RES,3200.0,42.36543752611566,-71.10713656651603,,,,,,,7.0,101,,False,Central Square Area
155-33,1705 Massachusetts Ave,Private College,21528.0,42.38326941123392,-71.11886763612533,,,,,,,8.0,942,Educ NonTax,False,Porter Square Area
109-11,41 Amory St,SNGL-FAM-RES,1854.0,42.37060916127988,-71.10154481567302,,,,,,,6.0,101,,False,Harvard Square Area
150-126,64 Sacramento St,TWO-FAM-RES,5285.0,42.382465246612114,-71.11370324997839,,,,,,,8.0,104,,True,Porter Square Area
200-47,2024 Massachusetts Ave,MXD 4-8-UNIT-APT,5000.0,42.39048501529348,-71.12198381288937,,,,,,,11.0,111,,False,Porter Square Area
119-97,509 Green St,THREE-FM-RES,2992.0,42.36763609716918,-71.10872724769452,,,,,,,7.0,105,,False,Harvard Square Area
94-165,28 Valentine St,TWO-FAM-RES,5958.0,42.36038616076823,-71.10630617421914,,,,,,,5.0,104,,True,Central Square Area
76-124,218 Windsor St,TWO-FAM-RES,1934.0,42.36655899501939,-71.09528950205481,,,,,,,4.0,104,,True,Central Square Area
82-73,158 Tremont St,TWO-FAM-RES,2255.0,42.37416588700429,-71.0962136553249,,,,,,,3.0,104,,False,Harvard Square Area
84-65,317 Prospect St,4-8-UNIT-APT,4333.0,42.37308797949559,-71.09867101999534,,,,,,,3.0,111,,False,Harvard Square Area
106-29,77 Pearl St,SNGL-FAM-RES,1680.0,42.3629958290093,-71.10467969948839,,,,,,,5.0,101,,False,Central Square Area
104-67,17 Kelly Rd,SNGL-FAM-RES,5000.0,42.362382583318265,-71.108731734983,,,,,,,5.0,101,,False,Central Square Area
86-72,101 Elm St,Public Schools,3262.0,42.3695633926442,-71.09760328832579,,,,,,,4.0,934,City NonTax,False,Harvard Square Area
87-121,299 Broadway,THREE-FM-RES,5126.0,42.368990925694824,-71.09944079345394,,,,,,,4.0,105,,False,Harvard Square Area
156-53,11 Mellen St,MULT-RES-2FAM,6912.0,42.381103252857514,-71.11859851239038,,,,,,,8.0,1094,,False,Porter Square Area
135-10,45-47 Trowbridge St,>8-UNIT-APT,7225.0,42.37254446420204,-71.1115324202899,,,,,,,6.0,112,,True,Harvard Square Area
156-63,6 Sacramento St,4-8-UNIT-APT,7157.0,42.38240293550137,-71.11903784908013,,,,,,,8.0,111,,False,Porter Square Area
179-45,14 Beech St,SNGL-FAM-RES,4000.0,42.39078426906441,-71.12002500596218,,,,,,,11.0,101,,False,Porter Square Area
174-25,1696 Massachusetts Ave,MEDICAL-OFFC,8300.0,42.38303208656792,-71.12009095532495,,,,,,,9.0,342,,False,Porter Square Area
115-16,307 Harvard St,SINGLE FAM W/AU,12270.0,42.37019405890937,-71.10631974105355,,,,,,,6.0,1014,,False,Harvard Square Area
87-73,18.5 Tremont St,SNGL-FAM-RES,2704.0,42.36987200898425,-71.09890033738257,,,,,,,4.0,101,,False,Harvard Square Area
178-14,24-26 Regent St,SNGL-FAM-RES,5000.0,42.38981544100183,-71.1219126826739,,,,,,,11.0,101,,False,Porter Square Area
114-4,12 Fayette St,TWO-FAM-RES,8768.0,42.37145860154018,-71.10372321448968,,,,,,,6.0,104,,True,Harvard Square Area
162-36,56 Jfk St,RETAIL-OFFIC,6273.0,42.37173106391955,-71.12041136305896,,,,,,,7.0,345,,False,Harvard Square Area
174-51,2-4 Avon St,>8-UNIT-APT,8030.0,42.3815735280496,-71.12187386239627,,,,,,,9.0,112,,True,Porter Square Area
173-75,1640 Massachusetts Ave,MULTIUSE-COM,6538.0,42.38115722319052,-71.12025271695245,,,,,,,9.0,31,,False,Porter Square Area
105-44,17 Magazine St,TWO-FAM-RES,1637.0,42.36423724998902,-71.10571288915351,,,,,,,5.0,104,,True,Central Square Area
174-66,1684 Massachusetts Ave,MULTIUSE-COM,2362.0,42.38259036418824,-71.12002049984332,,,,,,,9.0,31,,False,Porter Square Area
103-111,13 Perry St,SNGL-FAM-RES,2208.0,42.362307304253086,-71.10637599881537,,,,,,,5.0,101,,False,Central Square Area
127-165,360 Putnam Ave,THREE-FM-RES,5049.0,42.36077705849805,-71.11306221008006,,,,,,,5.0,105,,False,Central Square Area
130-73,161 Putnam Ave,4-8-UNIT-APT,4910.0,42.36551422024971,-71.11397687013095,,,,,,,7.0,111,,False,Central Square Area
181-60,9 Beech St,Religious,5247.0,42.390956992181025,-71.12043046623883,,,,,,,11.0,960,Religious NonTax,False,Porter Square Area
212-26,27 Shepard St,SNGL-FAM-RES,4058.0,42.381493330046965,-71.12221410673295,,,,,,,9.0,101,,False,Porter Square Area
122-15,14 Hews St,SNGL-FAM-RES,3162.0,42.364910202155976,-71.11278985067632,,,,,,,7.0,101,,False,Central Square Area
106-105,632 Massachusetts Ave,MXD >8-UNIT-APT,33254.0,42.36497147730273,-71.10402694186408,,,,,,,5.0,112,,False,Central Square Area
86-113,119-121 Elm St,TWO-FAM-RES,2115.0,42.36991307948869,-71.09736144506876,,,,,,,4.0,104,,False,Harvard Square Area
109-94,9 King Pl,SNGL-FAM-RES,681.0,42.37072886961158,-71.10182818421555,,,,,,,6.0,101,,False,Harvard Square Area
85-80,348 Norfolk St,THREE-FM-RES,1920.0,42.372708433816115,-71.09625388256535,,,,,,,3.0,105,,False,Harvard Square Area
114A-107,66 Fayette St,THREE-FM-RES,3873.0,42.37335593677276,-71.10224552054568,,,,,,,6.0,105,,False,Harvard Square Area
125-36,6-8 Jay St,TWO-FAM-RES,5000.0,42.36412174360313,-71.10949931574989,,,,,,,7.0,104,,True,Central Square Area
92-127,45-75 Sidney St,HIGH-TECH,89801.0,42.36174223366508,-71.10195831206994,,,,,,,5.0,406,,False,Central Square Area
104-134,46 Cottage St,THREE-FM-RES,1984.0,42.3636110644901,-71.10790773416265,,,,,,,5.0,105,,True,Central Square Area
151-63,3 Arcadia St,THREE-FM-RES,2023.0,42.38373265329568,-71.11471922527356,,,,,,,8.0,105,,False,Porter Square Area
121-70,108 Kinnaird St,SNGL-FAM-RES,2150.0,42.36777427216873,-71.11236427506978,,,,,,,7.0,101,,False,Harvard Square Area
89-64,11 Worcester St,SNGL-FAM-RES,5726.0,42.3667815989285,-71.09889939258422,,,,,,,4.0,101,,False,Central Square Area
132-110,23-25 Surrey St,TWO-FAM-RES,2263.0,42.3688572897394,-71.11437773465106,,,,,,,7.0,104,,False,Harvard Square Area
150-62,87 Wendell St,SNGL-FAM-RES,2088.0,42.382295429332,-71.11348181664822,,,,,,,8.0,101,,False,Porter Square Area
214-54,23 Chauncy St,4-8-UNIT-APT,5104.0,42.379516560388424,-71.1233291095016,,,,,,,9.0,111,,True,Porter Square Area
134-39,16-18 Trowbridge St,>8-UNIT-APT,13950.0,42.3707707954678,-71.11200726919652,,,,,,,6.0,112,,False,Harvard Square Area
70-87,798 Main St,MXD >8-UNIT-APT,15075.0,42.362971096787135,-71.09709132990416,,,,,,,4.0,112,,False,Central Square Area
75-118,35 Cherry St,Government Operations,10595.0,42.364120495299545,-71.097798782999,,,,,,,4.0,930,City NonTax,False,Central Square Area
155-5,36 Garfield St,SNGL-FAM-RES,6600.0,42.383544420909864,-71.1178910338649,,,,,,,8.0,101,,False,Porter Square Area
152-51,1815 Massachusetts Ave,Higher Ed and Comm Mixed,108636.0,42.387323494296375,-71.1186400368896,,,,,,,8.0,942,Educ NonTax,False,Porter Square Area
117-73,294 Harvard St,>8-UNIT-APT,11390.0,42.36930814910742,-71.10537457893284,,,,,,,6.0,112,,False,Harvard Square Area
116-107,11-2 Dana St,SNGL-FAM-RES,1600.0,42.37042958812741,-71.11008218422262,,,,,,,6.0,101,,False,Harvard Square Area
140-149,1643 Cambridge St,>8-UNIT-APT,10811.0,42.37512647896404,-71.10963439688545,,,,,,,6.0,112,,True,Porter Square Area
133-61,25-29 Mt Auburn St,Religious,17809.0,42.37106854913454,-71.11520569819153,,,,,,,7.0,960,Religious NonTax,False,Harvard Square Area
178-36,22 Porter Rd,TWO-FAM-RES,2360.0,42.388857545533305,-71.12060475368577,,,,,,,11.0,104,,False,Porter Square Area
101-205,106 Pleasant St,THREE-FM-RES,2281.0,42.36135792689328,-71.11101020191313,,,,,,,5.0,105,,True,Central Square Area
177-71,1826 Massachusetts Ave,PARKING-LOT,12007.0,42.3871654670845,-71.11943115958823,,,,,,,9.0,337,,False,Porter Square Area
149-88,104 Hammond St,SNGL-FAM-RES,3489.0,42.381606097011016,-71.1124779445546,,,,,,,8.0,101,,False,Porter Square Area
77-17,234 Columbia St,SNGL-FAM-RES,1211.0,42.36895140436144,-71.09651985175161,,,,,,,4.0,101,,False,Harvard Square Area
151-50,1 Traymore St,TWO-FAM-RES,2107.0,42.38363723059215,-71.11521948502973,,,,,,,8.0,104,,True,Porter Square Area
170-30,85 Brattle St,THREE-FM-RES,6469.0,42.37596725527338,-71.12418154999486,,,,,,,10.0,105,,False,Porter Square Area
107-55,11 St Paul St,THREE-FM-RES,2264.0,42.36793565937929,-71.1031613200395,,,,,,,6.0,105,,False,Harvard Square Area
87-45,15 Murdock St,SNGL-FAM-RES,1798.0,42.37130033406768,-71.09900976812125,,,,,,,4.0,101,,False,Harvard Square Area
134-3,396 Harvard St,Other Educ & Research Org,16120.0,42.371644281051154,-71.11369248097132,,,,,,,6.0,943,Educ NonTax,False,Harvard Square Area
150-18,61 Crescent St,SNGL-FAM-RES,2609.0,42.38281059731274,-71.11389272169058,,,,,,,8.0,101,,False,Porter Square Area
214-14,30 Walker St,SNGL-FAM-RES,3939.0,42.38012282501433,-71.12368727840823,,,,,,,9.0,101,,False,Porter Square Area
140-7,29 Roberts Rd,TWO-FAM-RES,4004.0,42.37662201732894,-71.1085900729646,,,,,,,6.0,104,,True,Porter Square Area
94-58,125 Brookline St,4-8-UNIT-APT,12436.0,42.36091565148808,-71.10473196034258,,,,,,,5.0,111,,True,Central Square Area
92-119,96-152 Green St,>8-UNIT-APT,74571.0,42.36271062826452,-71.10133996911169,,,,,,,5.0,112,,False,Central Square Area
149-23,84 Wendell St,4-8-UNIT-APT,6543.0,42.381893462556654,-71.11349582866536,,,,,,,8.0,111,,False,Porter Square Area
214-30,45-47 Walker St,TWO-FAM-RES,4112.0,42.37997026556145,-71.12289592050492,,,,,,,9.0,104,,False,Porter Square Area
76-73,259 Windsor St,>8-UNIT-APT,4038.0,42.36766680197713,-71.09545171974813,,,,,,,4.0,112,,False,Harvard Square Area
178-59,68 Porter Rd,TWO-FAM-RES,3012.0,42.389606565210606,-71.12145264357487,,,,,,,11.0,104,,False,Porter Square Area
157-69,1525 Massachusetts Ave,Private College,1210316.0,42.37730167455329,-71.11841328072352,,,,,,,8.0,942,Educ NonTax,False,Porter Square Area
103-65,109 Pearl St,TWO-FAM-RES,1976.0,42.362156385355874,-71.10565038854406,,,,,,,5.0,104,,False,Central Square Area
174-22,18 Martin St,SNGL-FAM-RES,5318.0,42.38308436538237,-71.12049672083315,,,,,,,9.0,101,,False,Porter Square Area
80-10,365 Columbia St,THREE-FM-RES,4000.0,42.3719665052784,-71.09532069924221,,,,,,,3.0,105,,False,Harvard Square Area
181-53,16 Blake St,SNGL-FAM-RES,4250.0,42.39118711686343,-71.12156303764253,,,,,,,11.0,101,,False,Porter Square Area
142-136,3H Irving Ter,SNGL-FAM-RES,1658.0,42.375896773285774,-71.11132303075986,,,,,,,6.0,101,,False,Porter Square Area
75-79,114 Pine St,SNGL-FAM-RES,5000.0,42.36592810550505,-71.09735452303063,,,,,,,4.0,101,,False,Central Square Area
142-70,47 Irving St,4-8-UNIT-APT,5765.0,42.37669091622944,-71.11094269896722,,,,,,,6.0,111,,False,Porter Square Area
201-4,93 Richdale Ave,TWO-FAM-RES,5200.0,42.38901448517315,-71.12437569179212,,,,,,,9.0,104,,True,Porter Square Area
104-68,19 Kelly Rd,TWO-FAM-RES,4008.0,42.36246351441797,-71.10883721256049,,,,,,,5.0,104,,False,Central Square Area
117-61,19 Clinton St,SNGL-FAM-RES,4080.0,42.368795844125785,-71.10593966963064,,,,,,,6.0,101,,False,Harvard Square Area
141-49,60-62 Magnolia Ave,4-8-UNIT-APT,2380.0,42.37673753220229,-71.10597600716,,,,,,,6.0,111,,True,Porter Square Area
91-81,53 Bishop Allen Dr,FRAT-ORGANIZ,5325.0,42.36488010696217,-71.10033012063343,,,,,,,4.0,353,Other NonTax,False,Central Square Area
140-30,6 Lamont Ave,TWO-FAM-RES,2189.0,42.37645449034578,-71.10758683036978,,,,,,,6.0,104,,False,Porter Square Area
108-11,33 West St,SNGL-FAM-RES,1260.0,42.36998880589539,-71.10454999012555,,,,,,,6.0,101,,False,Harvard Square Area
101-191,21 Prince St,SNGL-FAM-RES,3215.0,42.36076335896621,-71.11015713853409,,,,,,,5.0,101,,False,Central Square Area
74-27,71 School St,TWO-FAM-RES,3926.0,42.364047959181256,-71.09712781662341,,,,,,,4.0,104,,True,Central Square Area
94-80,101 Brookline St,THREE-FM-RES,4654.0,42.361453194269195,-71.1040803989378,,,,,,,5.0,105,,True,Central Square Area
135-56,7-9 Cleveland St,TWO-FAM-RES,4200.0,42.371823994368306,-71.10966573312915,,,,,,,6.0,104,,True,Harvard Square Area
146A-122,11 Holden St,SNGL-FAM-RES,5150.0,42.378271235903966,-71.108539856917,,,,,,,8.0,101,,False,Porter Square Area
107-98,9 Austin Pk,TWO-FAM-RES,3317.0,42.36758485047932,-71.10360152793923,,,,,,,6.0,104,,False,Harvard Square Area
150-88,51-53 Sacramento St,THREE-FM-RES,4950.0,42.38275447711102,-71.11464942261588,,,,,,,8.0,105,,True,Porter Square Area
201-96,14 Cambridge Ter,THREE-FM-RES,3480.0,42.38800570513109,-71.12271023060164,,,,,,,9.0,105,,True,Porter Square Area
103-66,115 Pearl St,SNGL-FAM-RES,1840.0,42.36201329224636,-71.1057135534661,,,,,,,5.0,101,,False,Central Square Area
124-70,390-392 Franklin St,THREE-FM-RES,4872.0,42.366383492401944,-71.10877804723613,,,,,,,7.0,105,,True,Central Square Area
132-116,26 Athens St,TWO-FAM-RES,1668.0,42.370007703978786,-71.11542463193459,,,,,,,7.0,104,,False,Harvard Square Area
174-17,6 Wright St,TWO-FAM-RES,5165.0,42.38231994280066,-71.1209860342371,,,,,,,9.0,104,,False,Porter Square Area
170-19,67 Brattle St,Private College,160109.0,42.375929625027226,-71.12267662064886,,,,,,,10.0,942,Educ NonTax,False,Porter Square Area
133-28,1130 Massachusetts Ave,GEN-OFFICE,1646.0,42.37075254087723,-71.11411636722863,,,,,,,7.0,340,,False,Harvard Square Area
86-65,237 Columbia St,THREE-FM-RES,1860.0,42.36911693559102,-71.09681591884474,,,,,,,4.0,105,,False,Harvard Square Area
94-161,30 Lopez St,4-8-UNIT-APT,5711.0,42.36137660768543,-71.10496708273709,,,,,,,5.0,111,,True,Central Square Area
122-175,279-283 Western Ave,MXD TWO-FAM-RES,2895.0,42.36478955179065,-71.1124428806568,,,,,,,7.0,104,,False,Central Square Area
141-6,43 Roberts Rd,SNGL-FAM-RES,3948.0,42.377234046082705,-71.1084007960688,,,,,,,6.0,101,,False,Porter Square Area
75-67,45-45 Cherry St,4-8-UNIT-APT,3172.0,42.364228774345186,-71.09769537245906,,,,,,,4.0,111,,False,Central Square Area
75-171,Washington St,RES-UDV-LAND,1572.0,42.36519724482724,-71.09827137032808,,,,,,,4.0,132,,False,Central Square Area
174-67,10 Bowdoin St,4-8-UNIT-APT,3292.0,42.38259431075836,-71.12032098054272,,,,,,,9.0,111,,True,Porter Square Area
142-36,10 Ashton Pl,TWO-FAM-RES,3250.0,42.37609254250607,-71.11157022205931,,,,,,,6.0,104,,False,Porter Square Area
104-94,30 Cottage St,THREE-FM-RES,5200.0,42.363179056059465,-71.10733265476415,,,,,,,5.0,105,,True,Central Square Area
75-64,4 Eaton St,TWO-FAM-RES,1740.0,42.36441938640423,-71.09762533431717,,,,,,,4.0,104,,False,Central Square Area
141-100,50 1/2 Roberts Rd,SNGL-FAM-RES,1218.0,42.37755125702163,-71.10782486057155,,,,,,,6.0,101,,False,Porter Square Area
94-65,27 Decatur St,TWO-FAM-RES,2720.0,42.361418963052046,-71.10572491711903,,,,,,,5.0,104,,False,Central Square Area
116-100,975 Massachusetts Ave,GAS-STATION,8000.0,42.36924384283507,-71.1104072622836,,,,,,,6.0,334,,False,Harvard Square Area
84-45,4 Carlisle St,THREE-FM-RES,2640.0,42.37210563919811,-71.09787678257103,,,,,,,3.0,105,,False,Harvard Square Area
117-39,30 Lee St,SNGL-FAM-RES,5600.0,42.36889002788808,-71.10631264451376,,,,,,,6.0,101,,False,Harvard Square Area
157-5,16 Mellen St,4-8-UNIT-APT,7056.0,42.38055718395915,-71.11842585244575,,,,,,,8.0,111,,False,Porter Square Area
112-27,32 Ellsworth Ave,TWO-FAM-RES,7573.0,42.37404919874664,-71.1059756775081,,,,,,,6.0,104,,True,Harvard Square Area
200-64,47-49 Regent St,TWO-FAM-RES,3400.0,42.38964223614903,-71.12259678359305,,,,,,,11.0,104,,False,Porter Square Area
